Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
OTVA.SEO3BL2,2016.12,267022.995,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2017.12,248104.879,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2018.12,232123.004,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2019.12,229622.337,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2020.12,202693.592,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2021.12,225497.937,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL2,2022.12,235508.124,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1991.03,211522.742,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1992.03,213855.509,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1993.03,233620.434,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1994.03,224677.121,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1995.03,243264.192,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1996.03,229817.875,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1997.03,231585.317,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1998.03,246984.478,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,1999.03,277640.565,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2000.03,291463.204,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2001.03,310147.4,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2002.03,309579.415,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2003.03,349937.478,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2004.03,363158.750999999,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2005.03,344900.637,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2006.03,337606.652,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2007.03,376379.829,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2008.03,370818.097,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2009.03,342768.919,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2010.03,307703.72,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2011.03,334863.786,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2012.03,333675.07,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2013.03,281022.552,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2014.03,265512.999,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2015.03,264842.993,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2016.03,274579.37,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2017.03,263189.191,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2018.03,244010.413,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2019.03,230072.521,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2020.03,226534.634,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2021.03,201209.125,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2022.03,228475.485,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BL3,2023.03,230137.765,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILE YARN, FABRICS AND RELATED PRODUCTS",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,1995.12,449720.549,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,1996.12,427126.595,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,1997.12,448717.193,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,1998.12,467152.295,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,1999.12,500745.818,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2000.12,521472.846,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2001.12,520589.61,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2002.12,558509.982,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2003.12,565386.756,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2004.12,566022.457,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2005.12,516986.893,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2006.12,548804.899,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2007.12,550783.999,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2008.12,510979.482,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2009.12,440879.716,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2010.12,441197.195,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2011.12,436456.728,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2012.12,379946.608,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2013.12,340088.397999999,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2014.12,330024.571,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2015.12,338550.628,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2016.12,332365.021,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2017.12,321156.681,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2018.12,301652.306,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2019.12,299677.83,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2020.12,271206.361,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2021.12,294161.899,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM2,2022.12,307627.76,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Dec Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,1996.03,439146.304,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,1997.03,423397.362,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,1998.03,458830.908,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,1999.03,475913.028,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2000.03,515045.149,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2001.03,522661.298,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2002.03,523147.521,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2003.03,555863.766,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2004.03,573673.008,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2005.03,553343.87,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2006.03,522857.034,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2007.03,557107.264,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2008.03,538596.891,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2009.03,496139.58,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2010.03,436156.781,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2011.03,439714.725,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2012.03,430967.534,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2013.03,363280.782,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2014.03,336431.353,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2015.03,326693.867,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2016.03,342446.048,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2017.03,330328.722,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2018.03,317299.808,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2019.03,297380.643,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2020.03,297881.696,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2021.03,269612.419,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
OTVA.SEO3BM3,2022.03,295668.83,FINAL,Dollars,3,Overseas Trade Indexes - Volumes and Values - OTV,Export volume indexes and values - analytical - other bases and years,Value: $(thousand) vfd or fob,"TEXTILES, CLOTHING, FOOTWEAR",Mar Year. June 2002 Quarter Base (=1000),,
